"pollution" "traffic_emission" "wind" "humidity"
170.870756735886 1579.02819406606 0.919270221716925 0.528885368924065
314.43564140371 3247.41689906209 1.01604250774842 0.622445310235852
270.923154484342 3206.75648444831 1.09430929819957 0.695256136026613
178.92248908553 2799.18058212053 1.2380988954114 0.300246407463763
168.370975433051 3181.68177452243 2.21380716741939 0.0994756410551764
74.9371456630616 271.627713920145 1.50314380578189 0.16205359610341
65.647111887522 301.49135291479 1.90197583666642 0.360357164140266
294.270010682612 2539.79791943806 1.02763940469084 -0.0669925569149987
18.2550348160665 517.08480445288 3.63037173658339 0.145437838117903
78.1021513639975 255.207931277134 2.12781753223188 0.151826891990523
124.45430360672 441.949818147426 1.97019724010415 -0.0198080682816945
27.2949459514312 951.57664892128 1.71182437300562 0.398611710667039
51.0290362366889 1277.57727716809 3.13886155689322 0.0941736096825793
52.8149096124051 1360.31475995597 2.87816064948713 -0.0351136892844471
76.9661621129447 665.808186328532 2.01547186741541 0.129840966128545
156.656303642733 1980.28704491992 2.50545268080602 0.292361767200142
403.997852986686 3442.641988002 0.703094031444443 0.361065424573402
102.717670817446 1956.16525079226 1.18503041534386 0.0338523031383504
6.58730597181696 160.882663006729 4.45143877247019 -0.0197668729033879
5.12901920871088 155.211001182113 4.09539766813784 0.247396469815886
4.95542934822785 238.69088936874 2.17648042808607 0.317905161876023
68.7337854170074 3596.51455957935 3.05324399577327 -0.0858226964056801
33.7527814484726 269.992230073096 1.89780135793193 -0.0586841471232807
13.4215252986073 214.469625887532 3.6301648121324 -0.0164688660896468
181.88415074402 1634.72332757199 1.62361080131957 -0.0194762263965453
312.148648011095 2336.62192389879 2.35610711058023 0.235619816834117
387.0321997449 3398.16563272828 1.08588627109201 -0.212464715582781
113.500716045082 3964.91589960621 3.73852892576366 0.398387376990236
144.669867135429 4401.14793729055 1.91392394031932 0.304675878778646
107.522625104954 3904.65912902606 5.18554748880693 0.637762183747663
0.174242406561916 180.681873833801 6.85003905139451 0.533598326613367
6.2698705530795 284.088525470996 5.57051854651476 0.515331492555328
21.7795824850193 2629.20326292846 6.22908477098872 -0.0369884377496933
48.1388157717295 3969.28989671466 4.84383731350745 0.448360120346787
101.115746643484 4316.53581734677 2.77338764745391 0.115243659666019
77.5841845894039 4198.11259638686 2.41869381193467 0.188482714933538
125.333749002758 3413.41535840235 1.69069810150006 0.0792130870470784
56.9182388329792 613.852092120806 1.32669333926571 0.0653983827674637
28.7118796537292 293.015791296023 2.31610088409541 0.985197028192649
8.57146876955319 210.634526981846 2.03286321803626 0.518168295158132
9.42312697000081 170.593246708052 2.32013099791729 1.01423702090133
10.2122684817913 269.739845014496 2.05186039132674 0.701205611695597
61.8889171739178 2407.90698211245 1.65552975918457 0.37829858575125
104.939446769808 2375.81641928596 1.12175807901246 0.45811098622897
50.5708482158814 1089.97055618088 1.49938182668528 0.37934765233632
12.8332637650115 376.555862447148 2.01454971861804 0.158363721006713
74.5592608665765 2790.13629725321 1.83353713681039 0.390924755385455
47.5796047919973 2661.43289040251 3.50178633038587 0.0584686999867347
70.6212325977502 2259.66285824458 2.72835392643275 -0.394514738749725
106.355514712838 2504.47627259573 2.02828401315833 0.0836368162860666
88.5208922564548 1696.42678029039 1.71517308754033 0.275234735486782
72.071990714497 515.689833819951 2.50878809734519 0.487089149352516
44.5878022897472 251.292563024879 1.35488834531226 0.287406712394349
53.8380715239954 901.376661146356 1.43990257740466 0.463696091107364
21.6592013660643 1772.10404853634 4.33055142031731 0.121355255718507
32.3171911552865 651.449438303017 4.28896052447202 0.0545714111285148
5.92837875885545 122.288959274695 3.32230298668495 0.456254203311567
7.56842111329915 166.799850475309 3.30135578522784 0.535327662212761
168.257614555829 2116.85638979602 2.46272064495488 0.439261235798358
446.005210219432 3856.38088164294 0.869206757383378 0.216075864475922
407.894568879334 4489.00591048493 0.555645077910239 0.60309050107545
153.239100802267 3703.51257339702 3.01809434097629 0.103853173185741
219.179421879792 4267.9947959575 0.756020982828267 0.00986442005358071
326.373062413147 3675.09627249791 1.21140247841136 -0.232153612425904
260.752315873241 2112.21554267148 0.956799648176855 0.151927926790557
62.89930150888 234.77670397773 1.32535358576399 0.0709648985110236
41.0974368412368 243.034093899893 1.92142855098692 0.288660425527069
39.6525683332729 173.766235797316 0.959211625954326 0.421677337481158
366.016864283696 2658.45880108665 0.873912043261866 -0.0565089427297245
463.239246705853 3806.16994952874 1.26337274872544 -0.0950353029567666
